u;v;oneway;highway;name;length;maxspeed
56529625;56529627;False;residential;Winter Park Circle;173.415;25 mph
56529627;56529625;False;residential;Winter Park Circle;173.415;25 mph
56366214;56366215;False;residential;Lawson Drive;173.425;25 mph
56366215;56366214;False;residential;Lawson Drive;173.425;25 mph
56420978;56518550;False;residential;Wenonah Drive Southwest;173.439;25 mph
56518550;56420978;False;residential;Wenonah Drive Southwest;173.439;25 mph
56467597;56617271;False;residential;['20th Street South', '20th Street North'];173.482;25 mph
56617271;56467597;False;residential;['20th Street South', '20th Street North'];173.482;25 mph
56413482;56413497;False;residential;Kingman Road;173.562;25 mph
56413497;56413482;False;residential;Kingman Road;173.562;25 mph
56437394;56437396;False;residential;19th Street Southwest;173.579;25 mph
56437396;56437394;False;residential;19th Street Southwest;173.579;25 mph
56336449;56575674;False;residential;Appalachee Street;173.643;25 mph
56537426;56796982;False;residential;['Ridge Place', 'Hamilton Avenue'];173.643;25 mph
56575674;56336449;False;residential;Appalachee Street;173.643;25 mph
56796982;56537426;False;residential;['Ridge Place', 'Hamilton Avenue'];173.643;25 mph
56369935;56468227;False;residential;['Logan Avenue', 'Hibernian Street'];173.645;25 mph
56468227;56369935;False;residential;['Logan Avenue', 'Hibernian Street'];173.645;25 mph
56478306;56478308;False;residential;4th Street West;173.778;25 mph
56478308;56478306;False;residential;4th Street West;173.778;25 mph
56336457;56482193;False;residential;Coosa Street;173.779;25 mph
56482193;56336457;False;residential;Coosa Street;173.779;25 mph
56476831;56533624;False;residential;6th Street North;173.863;25 mph
56533624;56476831;False;residential;6th Street North;173.863;25 mph
56331297;56436840;True;residential;1st Avenue South;173.865;25 mph
56466492;56611286;False;residential;3rd Avenue North;173.925;25 mph
56611286;56466492;False;residential;3rd Avenue North;173.925;25 mph
56565075;56672489;False;residential;Hagood Street;173.992;25 mph
56672489;56565075;False;residential;Hagood Street;173.992;25 mph
56758576;56758586;False;residential;Brakewood Drive;174.048;25 mph
56758586;56758576;False;residential;Brakewood Drive;174.048;25 mph
56416426;56481829;False;residential;Winewood Road;174.065;25 mph
56481829;56416426;False;residential;Winewood Road;174.065;25 mph
56549759;56617095;False;residential;5th Street West;174.122;25 mph
56617095;56549759;False;residential;5th Street West;174.122;25 mph
56626468;371306392;False;residential;Remington Road;174.126;25 mph
371306392;56626468;False;residential;Remington Road;174.126;25 mph
56752405;56802563;False;residential;43rd Street Ensley;174.218;25 mph
56802563;56752405;False;residential;43rd Street Ensley;174.218;25 mph
56422440;56706573;False;residential;['67th Street North', '4th Avenue North'];174.229;25 mph
56706573;56422440;False;residential;['67th Street North', '4th Avenue North'];174.229;25 mph
56597837;56719571;False;residential;28th Street North;174.248;25 mph
56719571;56597837;False;residential;28th Street North;174.248;25 mph
56332683;1775969871;False;residential;Short 12th Street;174.269;25 mph
1775969871;56332683;False;residential;Short 12th Street;174.269;25 mph
56244544;56372458;False;residential;['13th Place South', '13th Avenue South'];174.315;25 mph
56372458;56244544;False;residential;['13th Place South', '13th Avenue South'];174.315;25 mph
56598211;56647504;False;residential;33rd Street North;174.387;25 mph
56647504;56598211;False;residential;33rd Street North;174.387;25 mph
56532709;56665984;False;residential;21st Street Southwest;174.443;25 mph
56665984;56532709;False;residential;21st Street Southwest;174.443;25 mph
56598654;56598658;False;residential;Irving Street;174.486;25 mph
56598658;56598654;False;residential;Irving Street;174.486;25 mph
56328188;56601775;False;residential;43rd Avenue North;174.581;25 mph
56601775;56328188;False;residential;43rd Avenue North;174.581;25 mph
56332683;56389875;False;residential;Short 12th Street North;174.609;25 mph
56389875;56332683;False;residential;Short 12th Street North;174.609;25 mph
56424072;56424073;False;residential;4th Avenue West;174.662;25 mph
56424073;56424072;False;residential;4th Avenue West;174.662;25 mph
56545684;371302887;False;residential;Maple Street;174.672;25 mph
371302887;56545684;False;residential;Maple Street;174.672;25 mph
56458551;56710172;False;residential;2nd Avenue;174.687;25 mph
56710172;56458551;False;residential;2nd Avenue;174.687;25 mph
56448089;56673275;False;residential;8th Avenue South;174.696;25 mph
56673275;56448089;False;residential;8th Avenue South;174.696;25 mph
56471520;3474121585;False;residential;Singapore Drive;174.736;25 mph
3474121585;56471520;False;residential;Singapore Drive;174.736;25 mph
56677433;56677437;False;residential;47th Street;174.741;25 mph
56677437;56677433;False;residential;47th Street;174.741;25 mph
56368648;56770398;False;residential;18th Avenue North;174.795;25 mph
56770398;56368648;False;residential;18th Avenue North;174.795;25 mph
56416672;56416674;False;residential;Decatur Avenue;174.817;25 mph
56416674;56416672;False;residential;Decatur Avenue;174.817;25 mph
56753344;56753863;False;residential;6th Way;174.83;25 mph
56753863;56753344;False;residential;6th Way;174.83;25 mph
56414715;56445866;False;residential;Olive Avenue;174.856;25 mph
56445866;56414715;False;residential;Olive Avenue;174.856;25 mph
56359624;56527187;False;residential;Oak Circle;174.867;25 mph
56527187;56359624;False;residential;Oak Circle;174.867;25 mph
56645175;56645178;False;residential;24th Street Southwest;174.873;25 mph
56645178;56645175;False;residential;24th Street Southwest;174.873;25 mph
56478988;56478992;False;residential;6th Avenue West;174.914;25 mph
56478992;56478988;False;residential;6th Avenue West;174.914;25 mph
56344034;56344038;False;residential;40th Avenue North;174.916;25 mph
56344038;56344034;False;residential;40th Avenue North;174.916;25 mph
56244481;56459867;False;residential;16th Avenue South;175.009;25 mph
56459867;56244481;False;residential;16th Avenue South;175.009;25 mph
56583266;56583268;False;residential;Warrior Road;175.026;25 mph
56583268;56583266;False;residential;Warrior Road;175.026;25 mph
56738457;56814134;False;residential;55th Place South;175.07;25 mph
56814134;56738457;False;residential;55th Place South;175.07;25 mph
3574900197;3574900209;False;residential;;175.075;25 mph
3574900209;3574900197;False;residential;;175.075;25 mph
56407673;56407680;False;residential;18th Street South;175.092;25 mph
56407680;56407673;False;residential;18th Street South;175.092;25 mph
56398130;56399549;False;residential;Glen View Road;175.095;25 mph
56399549;56398130;False;residential;Glen View Road;175.095;25 mph
56362397;56502157;False;residential;15th Avenue South;175.135;25 mph
56502157;56362397;False;residential;15th Avenue South;175.135;25 mph
56425124;56571139;False;residential;Z Avenue;175.142;25 mph
56571139;56425124;False;residential;Z Avenue;175.142;25 mph
56336533;56575781;False;residential;21st Street North;175.194;25 mph
56575781;56336533;False;residential;21st Street North;175.194;25 mph
56692296;56781520;False;residential;['11th Avenue', 'Detroit Street'];175.197;25 mph
56781520;56692296;False;residential;['11th Avenue', 'Detroit Street'];175.197;25 mph
56547942;56547947;False;residential;Hollywood Lane;175.208;25 mph
56547947;56547942;False;residential;Hollywood Lane;175.208;25 mph
56460188;56460190;False;residential;38th Street North;175.284;25 mph
56460190;56460188;False;residential;38th Street North;175.284;25 mph
56422316;56611286;False;residential;86th Street North;175.286;25 mph
56611286;56422316;False;residential;86th Street North;175.286;25 mph
56383112;56534087;False;residential;Gladstone Avenue;175.292;25 mph
56534087;56383112;False;residential;Gladstone Avenue;175.292;25 mph
56722214;56722230;False;residential;Closhire Drive;175.296;25 mph
56722230;56722214;False;residential;Closhire Drive;175.296;25 mph
56414083;56414700;False;residential;Carol Drive;175.31;25 mph
56414700;56414083;False;residential;Carol Drive;175.31;25 mph
56348853;56348856;False;residential;55th Street South;175.341;25 mph
56348856;56348853;False;residential;55th Street South;175.341;25 mph
56534354;56534356;False;residential;7th Avenue South;175.346;25 mph
56534356;56534354;False;residential;7th Avenue South;175.346;25 mph
56336460;56415044;False;residential;Cahaba Street;175.376;25 mph
56415044;56336460;False;residential;Cahaba Street;175.376;25 mph
56598266;56717835;False;residential;36th Way North;175.421;25 mph
56717835;56598266;False;residential;36th Way North;175.421;25 mph
56336360;56575767;False;residential;14th Street North;175.493;25 mph
56575767;56336360;False;residential;14th Street North;175.493;25 mph
56472881;56472884;False;residential;Grand Circle;175.51;25 mph
56472884;56472881;False;residential;Grand Circle;175.51;25 mph
56532711;56555796;False;residential;22nd Street Southwest;175.522;25 mph
56555796;56532711;False;residential;22nd Street Southwest;175.522;25 mph
56358762;56358764;False;residential;35th Street;175.536;25 mph
56358764;56358762;False;residential;35th Street;175.536;25 mph
56598272;56843455;False;residential;37th Street North;175.653;25 mph
56843455;56598272;False;residential;37th Street North;175.653;25 mph
56576745;56576752;False;residential;11th Avenue South;175.67;25 mph
56576752;56576745;False;residential;11th Avenue South;175.67;25 mph
56419441;56436590;False;residential;Kingsbury Avenue;175.685;25 mph
56436590;56419441;False;residential;Kingsbury Avenue;175.685;25 mph
56401214;56401773;False;residential;['43rd Street South', '43rd Street North'];175.69;25 mph
56401773;56401214;False;residential;['43rd Street South', '43rd Street North'];175.69;25 mph
56638521;56638522;False;residential;4th Court West;175.759;25 mph
56638522;56638521;False;residential;4th Court West;175.759;25 mph
56400145;56444308;False;residential;2nd Court West;175.791;25 mph
56444308;56400145;False;residential;2nd Court West;175.791;25 mph
56339254;56425962;False;residential;['60th Street North', '2nd Court North'];175.818;25 mph
56425962;56339254;False;residential;['60th Street North', '2nd Court North'];175.818;25 mph
56475528;56543488;False;residential;68th Street South;175.84;25 mph
56543488;56475528;False;residential;68th Street South;175.84;25 mph
56405803;56645129;False;residential;Steiner Avenue Southwest;175.874;25 mph
56645129;56405803;False;residential;Steiner Avenue Southwest;175.874;25 mph
56336463;56575683;False;residential;Escambia Street;175.919;25 mph
56575683;56336463;False;residential;Escambia Street;175.919;25 mph
56433210;56713228;False;residential;New Hill Court;175.922;25 mph
56713228;56433210;False;residential;New Hill Court;175.922;25 mph
56301252;56301273;False;residential;;175.972;25 mph
56301273;56301252;False;residential;;175.972;25 mph
56428243;56448085;False;residential;76th Street South;175.985;25 mph
56448085;56428243;False;residential;76th Street South;175.985;25 mph
56405751;56405753;False;residential;23rd Street Southwest;175.99;25 mph
56405753;56405751;False;residential;23rd Street Southwest;175.99;25 mph
56336585;56608902;False;residential;30th Street North;176.002;25 mph
56608902;56336585;False;residential;30th Street North;176.002;25 mph
56528599;56528607;False;residential;Lance Way;176.06;25 mph
56528607;56528599;False;residential;Lance Way;176.06;25 mph
56409299;56409302;False;residential;Park Avenue Southwest;176.067;25 mph
56409302;56409299;False;residential;Park Avenue Southwest;176.067;25 mph
56376452;56477762;False;residential;60th Street South;176.133;25 mph
56477762;56376452;False;residential;60th Street South;176.133;25 mph
56435435;56670278;False;residential;19th Terrace South;176.146;25 mph
56670278;56435435;False;residential;19th Terrace South;176.146;25 mph
56305414;56647024;False;residential;2nd Street South;176.147;25 mph
56647024;56305414;False;residential;2nd Street South;176.147;25 mph
56509418;56509419;False;residential;37th Place North;176.196;25 mph
56509419;56509418;False;residential;37th Place North;176.196;25 mph
56517027;56517028;False;residential;4th Terrace West;176.212;25 mph
56517028;56517027;False;residential;4th Terrace West;176.212;25 mph
56331349;56462103;False;residential;10th Court South;176.221;25 mph
56462103;56331349;False;residential;10th Court South;176.221;25 mph
56509416;56509418;False;residential;37th Place North;176.241;25 mph
56509418;56509416;False;residential;37th Place North;176.241;25 mph
56336574;56639740;False;residential;28th Street North;176.257;25 mph
56639740;56336574;False;residential;28th Street North;176.257;25 mph
56565509;56809528;False;residential;4th Street Southwest;176.262;25 mph
56809528;56565509;False;residential;4th Street Southwest;176.262;25 mph
56598284;56606518;False;residential;39th Street North;176.284;25 mph
56606518;56598284;False;residential;39th Street North;176.284;25 mph
56578472;56578476;False;residential;46th Street;176.315;25 mph
56578476;56578472;False;residential;46th Street;176.315;25 mph
56598289;56742014;False;residential;Appalachee Street;176.342;25 mph
56742014;56598289;False;residential;Appalachee Street;176.342;25 mph
56563492;56766247;False;residential;29th Street North;176.374;25 mph
56766247;56563492;False;residential;29th Street North;176.374;25 mph
56587087;56639660;False;residential;13th Street North;176.47;25 mph
56639660;56587087;False;residential;13th Street North;176.47;25 mph
56685179;56685185;False;residential;11th Street Southwest;176.5;25 mph
56685185;56685179;False;residential;11th Street Southwest;176.5;25 mph
56373393;56373403;False;residential;Wenonah Road Southwest;176.513;25 mph
56373403;56373393;False;residential;Wenonah Road Southwest;176.513;25 mph
56545393;56618105;False;residential;Cleburn Avenue Southwest;176.52;25 mph
56618105;56545393;False;residential;Cleburn Avenue Southwest;176.52;25 mph
56294182;56657712;False;residential;Oak Avenue Southwest;176.531;25 mph
56657712;56294182;False;residential;Oak Avenue Southwest;176.531;25 mph
56471405;56471428;False;residential;Lake Drive Northwest;176.544;25 mph
56471428;56471405;False;residential;Lake Drive Northwest;176.544;25 mph
56795693;56795707;False;residential;Center Point Place;176.586;25 mph
56795707;56795693;False;residential;Center Point Place;176.586;25 mph
56384956;56780508;False;residential;Anniston Avenue;176.589;25 mph
56780508;56384956;False;residential;Anniston Avenue;176.589;25 mph
56405168;56626665;False;residential;24th Street North;176.596;25 mph
56626665;56405168;False;residential;24th Street North;176.596;25 mph
56509419;56509425;False;residential;37th Place North;176.603;25 mph
56509425;56509419;False;residential;37th Place North;176.603;25 mph
56415274;56415278;False;residential;28th Street Ensley;176.615;25 mph
56415278;56415274;False;residential;28th Street Ensley;176.615;25 mph
56276936;56512623;False;residential;Center Way Southwest;176.659;25 mph
56512623;56276936;False;residential;Center Way Southwest;176.659;25 mph
56332689;56472891;False;residential;Grand Circle;176.686;25 mph
56472891;56332689;False;residential;Grand Circle;176.686;25 mph
56347654;56523042;False;residential;2nd Court North;176.709;25 mph
56523042;56347654;False;residential;2nd Court North;176.709;25 mph
56460190;56460192;False;residential;38th Street North;176.715;25 mph
56460192;56460190;False;residential;38th Street North;176.715;25 mph
56244523;56244526;False;residential;14th Street South;176.752;25 mph
56244526;56244523;False;residential;14th Street South;176.752;25 mph
56508996;56606994;False;residential;Lake Lane Northeast;176.768;25 mph
56606994;56508996;False;residential;Lake Lane Northeast;176.768;25 mph
56274327;56426744;True;residential;Norwood Boulevard;176.783;25 mph
56410800;56410806;False;residential;Martin Luther Avenue;176.8;25 mph
56410806;56410800;False;residential;Martin Luther Avenue;176.8;25 mph
56503337;56630829;False;residential;Spring Street;176.801;25 mph
56630829;56503337;False;residential;Spring Street;176.801;25 mph
56387478;56387482;False;residential;52nd Street Southwest;176.837;25 mph
56387482;56387478;False;residential;52nd Street Southwest;176.837;25 mph
56336582;56575806;False;residential;29th Street North;176.85;25 mph
56575806;56336582;False;residential;29th Street North;176.85;25 mph
56575804;56719582;False;residential;28th Street North;176.917;25 mph
56719582;56575804;False;residential;28th Street North;176.917;25 mph
56336582;56639742;False;residential;29th Street North;177.016;25 mph
56571821;56722046;False;residential;Brewster Circle;177.016;25 mph
56639742;56336582;False;residential;29th Street North;177.016;25 mph
56722046;56571821;False;residential;Brewster Circle;177.016;25 mph
56467728;56537165;False;residential;Orange Circle;177.054;25 mph
56537165;56467728;False;residential;Orange Circle;177.054;25 mph
56298479;56397294;False;residential;13th Avenue South;177.056;25 mph
56336579;56350618;False;residential;28th Place North;177.056;25 mph
56350618;56336579;False;residential;28th Place North;177.056;25 mph
56397294;56298479;False;residential;13th Avenue South;177.056;25 mph
56336566;56639733;False;residential;27th Street North;177.085;25 mph
56639733;56336566;False;residential;27th Street North;177.085;25 mph
56482196;56482197;False;residential;Coosa Street;177.115;25 mph
56482197;56482196;False;residential;Coosa Street;177.115;25 mph
56282243;56639790;False;residential;23rd Place North;177.154;25 mph
56639790;56282243;False;residential;23rd Place North;177.154;25 mph
56716480;56716484;False;residential;Court H;177.211;25 mph
56716484;56716480;False;residential;Court H;177.211;25 mph
56780917;56793025;False;residential;68th Street North;177.216;25 mph
56793025;56780917;False;residential;68th Street North;177.216;25 mph
56387406;56607157;False;residential;['Washington Avenue Southwest', '10th Place Southwest'];177.219;25 mph
56607157;56387406;False;residential;['Washington Avenue Southwest', '10th Place Southwest'];177.219;25 mph
56598284;56606515;False;residential;39th Street North;177.261;25 mph
56606515;56598284;False;residential;39th Street North;177.261;25 mph
56562377;56562379;False;residential;Molton Gray Drive;177.367;25 mph
56562379;56562377;False;residential;Molton Gray Drive;177.367;25 mph
56355400;56380523;False;residential;23rd Avenue Northwest;177.408;25 mph
56380523;56355400;False;residential;23rd Avenue Northwest;177.408;25 mph
56442623;56442631;False;residential;40th Terrace North;177.464;25 mph
56442631;56442623;False;residential;40th Terrace North;177.464;25 mph
56405168;56626658;False;residential;24th Street North;177.469;25 mph
56626658;56405168;False;residential;24th Street North;177.469;25 mph
56632277;56632285;False;residential;2nd Place Southwest;177.506;25 mph
56632285;56632277;False;residential;2nd Place Southwest;177.506;25 mph
56750425;56750434;False;residential;Avenue J;177.527;25 mph
56750434;56750425;False;residential;Avenue J;177.527;25 mph
56537237;56537241;False;residential;10th Street West;177.581;25 mph
56537241;56537237;False;residential;10th Street West;177.581;25 mph
56336539;56535439;False;residential;22nd Street North;177.59;25 mph
56535439;56336539;False;residential;22nd Street North;177.59;25 mph
56571422;56571446;False;residential;Bowman Road;177.592;25 mph
56571446;56571422;False;residential;Bowman Road;177.592;25 mph
56540129;56462113;True;residential;11th Avenue South;177.609;25 mph
56424361;56795301;False;residential;Larkin;177.614;25 mph
56795301;56424361;False;residential;Larkin;177.614;25 mph
56399894;56645120;False;residential;Lawn Avenue Southwest;177.62;25 mph
56645120;56399894;False;residential;Lawn Avenue Southwest;177.62;25 mph
56336566;56575799;False;residential;27th Street North;177.646;25 mph
56575799;56336566;False;residential;27th Street North;177.646;25 mph
56336406;56336427;False;residential;12th Avenue North;177.695;25 mph
56336427;56336406;False;residential;12th Avenue North;177.695;25 mph
56587121;56639618;False;residential;Appalachee Street;177.71;25 mph
56639618;56587121;False;residential;Appalachee Street;177.71;25 mph
56270114;56575802;False;residential;27th Place North;177.75;25 mph
56575802;56270114;False;residential;27th Place North;177.75;25 mph
56336574;56575804;False;residential;28th Street North;177.757;25 mph
56575804;56336574;False;residential;28th Street North;177.757;25 mph
56555849;56582718;False;residential;Lee Avenue Southwest;177.783;25 mph
56582718;56555849;False;residential;Lee Avenue Southwest;177.783;25 mph
56336593;56639746;False;residential;32nd Street North;177.793;25 mph
56639746;56336593;False;residential;32nd Street North;177.793;25 mph
56461176;56589808;False;residential;Elder Street;177.801;25 mph
56589808;56461176;False;residential;Elder Street;177.801;25 mph
56750672;56800989;False;residential;50th Street;177.821;25 mph
56800989;56750672;False;residential;50th Street;177.821;25 mph
56362377;56502144;False;residential;11th Avenue South;177.833;25 mph
56502144;56362377;False;residential;11th Avenue South;177.833;25 mph
56575702;56647504;False;residential;33rd Street North;177.842;25 mph
56647504;56575702;False;residential;33rd Street North;177.842;25 mph
56389514;56790484;False;residential;Cedar Avenue Southwest;177.868;25 mph
56790484;56389514;False;residential;Cedar Avenue Southwest;177.868;25 mph
56601773;56705212;False;residential;42nd Avenue North;177.95;25 mph
56705212;56601773;False;residential;42nd Avenue North;177.95;25 mph
56324413;56324419;False;residential;Cahaba Cliffs Drive;177.953;25 mph
56324419;56324413;False;residential;Cahaba Cliffs Drive;177.953;25 mph
56415042;56415044;False;residential;Cahaba Street;177.953;25 mph
56415044;56415042;False;residential;Cahaba Street;177.953;25 mph
56513071;56598139;False;residential;13th Street North;177.984;25 mph
56598139;56513071;False;residential;13th Street North;177.984;25 mph
56336547;56626658;False;residential;24th Street North;178.045;25 mph
56626658;56336547;False;residential;24th Street North;178.045;25 mph
56484438;56571032;False;residential;Oakland Avenue;178.052;25 mph
56571032;56484438;False;residential;Oakland Avenue;178.052;25 mph
56543488;56786710;False;residential;['Madrid Alley', '68th Place South'];178.055;25 mph
56786710;56543488;False;residential;['Madrid Alley', '68th Place South'];178.055;25 mph
56304955;56304965;False;residential;;178.061;25 mph
56304965;56304955;False;residential;;178.061;25 mph
56423860;56423869;False;residential;Juniper Drive;178.081;25 mph
56423869;56423860;False;residential;Juniper Drive;178.081;25 mph
56601775;56601777;False;residential;Inglenook Street North;178.098;25 mph
56601777;56601775;False;residential;Inglenook Street North;178.098;25 mph
56374588;56808103;False;residential;Altamont Road;178.146;25 mph
56808103;56374588;False;residential;Altamont Road;178.146;25 mph
56245839;56245847;False;residential;;178.147;25 mph
56245847;56245839;False;residential;;178.147;25 mph
56342070;56359301;False;residential;['37th Street Southwest', 'Willow Avenue Southwest'];178.243;25 mph
56359301;56342070;False;residential;['37th Street Southwest', 'Willow Avenue Southwest'];178.243;25 mph
56482191;56482193;False;residential;Coosa Street;178.258;25 mph
56482193;56482191;False;residential;Coosa Street;178.258;25 mph
56513760;56575915;False;residential;81st Street South;178.317;25 mph
56575915;56513760;False;residential;81st Street South;178.317;25 mph
56438304;56438305;False;residential;9th Street;178.333;25 mph
56438305;56438304;False;residential;9th Street;178.333;25 mph
56433213;56713228;False;residential;New Hill Court;178.34;25 mph
56713228;56433213;False;residential;New Hill Court;178.34;25 mph
56341249;56704964;False;residential;11th Street West;178.355;25 mph
56704964;56341249;False;residential;11th Street West;178.355;25 mph
56426779;56516217;False;residential;['4th Court North', '4th Terrace North'];178.389;25 mph
56516217;56426779;False;residential;['4th Terrace North', '4th Court North'];178.389;25 mph
56519124;56653564;False;residential;['Mineral Avenue', '37th Street Southwest'];178.397;25 mph
56653564;56519124;False;residential;['37th Street Southwest', 'Mineral Avenue'];178.397;25 mph
56433676;56433686;False;residential;Eldorado Drive;178.415;25 mph
56433686;56433676;False;residential;Eldorado Drive;178.415;25 mph
56435298;56493328;False;residential;Daniel Circle;178.417;25 mph
56493328;56435298;False;residential;Daniel Circle;178.417;25 mph
56336449;56639618;False;residential;Appalachee Street;178.419;25 mph
56639618;56336449;False;residential;Appalachee Street;178.419;25 mph
56351089;56559004;False;residential;Edwards Street;178.423;25 mph
56559004;56351089;False;residential;Edwards Street;178.423;25 mph
56575721;56843455;False;residential;37th Street North;178.427;25 mph
56843455;56575721;False;residential;37th Street North;178.427;25 mph
56386052;56386056;False;residential;34th Street North;178.471;25 mph
56386056;56386052;False;residential;34th Street North;178.471;25 mph
56342500;56342503;False;residential;43rd Place South;178.495;25 mph
56342503;56342500;False;residential;43rd Place South;178.495;25 mph
56598289;56742028;False;residential;Appalachee Street;178.513;25 mph
56742028;56598289;False;residential;Appalachee Street;178.513;25 mph
56289220;371300849;False;residential;Brewster Road;178.523;25 mph
371300849;56289220;False;residential;Brewster Road;178.523;25 mph
56575674;56742028;False;residential;Appalachee Street;178.554;25 mph
56742028;56575674;False;residential;Appalachee Street;178.554;25 mph
56413073;56442381;False;residential;Gateway Drive;178.639;25 mph
56442381;56413073;False;residential;Gateway Drive;178.639;25 mph
56244588;56527209;False;residential;Magnolia Avenue;178.704;25 mph
56527209;56244588;False;residential;Magnolia Avenue;178.704;25 mph
56322673;56437394;False;residential;['19th Place Southwest', 'Grant Avenue Southwest'];178.728;25 mph
56437394;56322673;False;residential;['19th Place Southwest', 'Grant Avenue Southwest'];178.728;25 mph
56364622;56364625;False;residential;49th Street;178.737;25 mph
56364625;56364622;False;residential;49th Street;178.737;25 mph
56293352;56293354;False;residential;;178.821;25 mph
56293354;56293352;False;residential;;178.821;25 mph
56471523;3474121538;False;residential;Vancouver Court;178.828;25 mph
3474121538;56471523;False;residential;Vancouver Court;178.828;25 mph
56362388;56502149;False;residential;13th Avenue South;178.844;25 mph
56502149;56362388;False;residential;13th Avenue South;178.844;25 mph
56787487;56787493;False;residential;Jacque Circle;178.858;25 mph
56787493;56787487;False;residential;Jacque Circle;178.858;25 mph
56336457;56482196;False;residential;Coosa Street;178.903;25 mph
56482196;56336457;False;residential;Coosa Street;178.903;25 mph
56349443;56349457;False;residential;Linwood Drive South;178.904;25 mph
56349457;56349443;False;residential;Linwood Drive South;178.904;25 mph
56565277;56565284;False;residential;Lisa Lane;178.91;25 mph
56565284;56565277;False;residential;Lisa Lane;178.91;25 mph
56668625;56730324;False;residential;8th Court West;178.978;25 mph
56730324;56668625;False;residential;8th Court West;178.978;25 mph
56337751;56337753;False;residential;12th Avenue South;179.111;25 mph
56337753;56337751;False;residential;12th Avenue South;179.111;25 mph
56598331;56650634;False;residential;88th Street North;179.112;25 mph
56650634;56598331;False;residential;88th Street North;179.112;25 mph
56423642;56729117;False;residential;Valley Road;179.114;25 mph
56729117;56423642;False;residential;Valley Road;179.114;25 mph
56364625;56364631;False;residential;49th Street;179.123;25 mph
56364631;56364625;False;residential;49th Street;179.123;25 mph
56356415;56530331;False;residential;Sunbrook Avenue;179.222;25 mph
56530331;56356415;False;residential;Sunbrook Avenue;179.222;25 mph
56760403;56811494;False;residential;['11th Street', 'M Avenue'];179.259;25 mph
56811494;56760403;False;residential;['11th Street', 'M Avenue'];179.259;25 mph
56573685;56774693;False;residential;Dennison Avenue;179.294;25 mph
56774693;56573685;False;residential;Dennison Avenue;179.294;25 mph
56450243;56485896;False;residential;Southhall Road;179.33;25 mph
56485896;56450243;False;residential;Southhall Road;179.33;25 mph
5263696730;5263696754;False;residential;;179.383;25 mph
5263696754;5263696730;False;residential;;179.383;25 mph
56731284;56731287;False;residential;29th Place Southwest;179.388;25 mph
56731287;56731284;False;residential;29th Place Southwest;179.388;25 mph
56606898;56606899;False;residential;26th Street;179.401;25 mph
56606899;56606898;False;residential;26th Street;179.401;25 mph
56597837;56719582;False;residential;28th Street North;179.46;25 mph
56719582;56597837;False;residential;28th Street North;179.46;25 mph
56305673;56502148;False;residential;12th Court South;179.468;25 mph
56502148;56305673;False;residential;12th Court South;179.468;25 mph
56363564;56753332;False;residential;Avenue U;179.471;25 mph
56753332;56363564;False;residential;Avenue U;179.471;25 mph
56716554;56716688;False;residential;51st Street;179.499;25 mph
56716688;56716554;False;residential;51st Street;179.499;25 mph
56530303;56804346;False;residential;Westwood Drive;179.552;25 mph
56804346;56530303;False;residential;Westwood Drive;179.552;25 mph
56336544;56639790;False;residential;23rd Place North;179.607;25 mph
56639790;56336544;False;residential;23rd Place North;179.607;25 mph
56724673;56724674;False;residential;51st Street;179.622;25 mph
56724674;56724673;False;residential;51st Street;179.622;25 mph
56431886;56482984;False;residential;Mayfield Avenue Southwest;179.651;25 mph
56482984;56431886;False;residential;Mayfield Avenue Southwest;179.651;25 mph
56424407;56573100;False;residential;7th Court North;179.692;25 mph
56573100;56424407;False;residential;7th Court North;179.692;25 mph
56346740;56487360;False;residential;Avenue G;179.809;25 mph
56487360;56346740;False;residential;Avenue G;179.809;25 mph
56318972;56558692;False;residential;5th Place North;179.821;25 mph
56558692;56318972;False;residential;5th Place North;179.821;25 mph
56739139;56739141;False;residential;54th Street;179.841;25 mph
56739141;56739139;False;residential;54th Street;179.841;25 mph
56462151;56567646;False;residential;Lakeview Crescent;179.883;25 mph
56567646;56462151;False;residential;Lakeview Crescent;179.883;25 mph
56359569;56510913;False;residential;['48th Street', 'Burgin Avenue'];179.928;25 mph
56510913;56359569;False;residential;['Burgin Avenue', '48th Street'];179.928;25 mph
56489122;56489126;False;residential;Bridlewood Drive;179.961;25 mph
56489126;56489122;False;residential;Bridlewood Drive;179.961;25 mph
56527516;56527527;False;residential;5th Court North;179.963;25 mph
56527527;56527516;False;residential;5th Court North;179.963;25 mph
56414726;56611121;False;residential;Fowler Circle;180.04;25 mph
56611121;56414726;False;residential;Fowler Circle;180.04;25 mph
56256009;56262082;False;residential;Milner Crescent;180.086;25 mph
56262082;56256009;False;residential;Milner Crescent;180.086;25 mph
56544230;56544251;False;residential;7th Place Northwest;180.12;25 mph
56544251;56544230;False;residential;7th Place Northwest;180.12;25 mph
56422336;56737496;False;residential;88th Place North;180.143;25 mph
56737496;56422336;False;residential;88th Place North;180.143;25 mph
56750675;56796579;False;residential;53rd Street;180.172;25 mph
56796579;56750675;False;residential;53rd Street;180.172;25 mph
56336505;56436677;False;residential;['12th Avenue North', '5th Street North'];180.193;25 mph
56436677;56336505;False;residential;['12th Avenue North', '5th Street North'];180.193;25 mph
56400986;56400990;False;residential;20th Alley South;180.238;25 mph
56400990;56400986;False;residential;20th Alley South;180.238;25 mph
56434236;56434247;False;residential;Martinwood Lane;180.328;25 mph
