stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
1859,2912,Valleydale Rd and Inverness Corner Shopp,,33.418410000000002,-86.69444,,
1860,2913,Hwy 280 and Meadowbrook Rd,,33.417819999999999,-86.686570000000003,,
1861,2914,HWY 280 & SUPER WALMART,,33.421379999999999,-86.676959999999994,,
1862,2915,Hwy 280 and Cahaba Beach Rd (Home Depot),,33.420639999999999,-86.695070000000001,,
1863,2916,Hwy 280 Near Chipotle Mexican Grill,,33.422330000000002,-86.698629999999994,,
1864,2917,Chick-Fil-A,,33.4283,-86.707989999999995,,
1865,2918,Hwy 280 and Grandview Parkway,,33.438650000000003,-86.723519999999994,,
1866,2919,Grandview Pkwy Near Crowne Plaza Apts,,33.44041,-86.719949999999997,,
1867,2920,Marriot,,33.436900000000001,-86.718500000000006,,
1868,2922,Cahaba River Rd and Colony Park Dr (Chev,,33.428510000000003,-86.729640000000003,,
1869,2923,Cahaba River Rd and Colonnade Pkwy,,33.433450000000001,-86.737989999999996,,
1870,2924,Colonnade Pkwy and Blue Lake Dr (IB),,33.434919999999998,-86.735619999999997,,
1871,2925,Colonnade Center,,33.437539999999998,-86.729789999999994,,
1872,2926,Colonnade Pkwy and Colonnade Dr,,33.441459999999999,-86.727419999999995,,
1873,2927,Hwy 280 and Green Valley Rd (Whole Foods,,33.459479999999999,-86.75273,,
1874,2928,Hwy 280 and Cherokee Rd,,33.470730000000003,-86.760810000000006,,
1875,2929,Hwy 280 and Brook Manor Dr (Mtn Brook Pl,,33.479550000000003,-86.773979999999995,,
1926,3016,Airport Hwy & Aviation Ave (Budget Rent-,,33.551740000000002,-86.7547,,
1930,3143,Oporto Madrid Near Pizza Hut,,33.529029999999999,-86.722127999999998,,
1931,3144,Oporto Madrid & Cooper Hill Rd,,33.526060000000001,-86.723770000000002,,
1947,3152,GEORGIA ROAD & KIMBERLY AVENUE,,33.541780000000003,-86.722300000000004,,
1948,3153,Kimberly Ave & 67th St S,,33.543810000000001,-86.722390000000004,,
1949,3154,Kimberly Ave & Joppa Ave,,33.54569,-86.722610000000003,,
1950,3155,Kimberly Ave & Joppa Ave (IB),,33.546080000000003,-86.722729999999999,,
1951,3156,Kimberly Ave & 67th St S (IB),,33.543370000000003,-86.722269999999995,,
1952,3157,KIMBERLY AVENUE & GEORGIA RD,,33.541519999999998,-86.722480000000004,,
1962,3165,Cotton Ave & 8th St SW,,33.496360000000003,-86.845889999999997,,
1963,3166,Cotton Ave & 8th St SW (IB),,33.496279999999999,-86.845659999999995,,
1964,3167,Academy Lane & Applebee's,,33.36477,-87.004099999999994,,
1965,3168,Lorna Rd & Rocky Ridge Ranch Rd,,33.38588,-86.794470000000004,,
1970,3171,SALVATION ARMY,,33.545259999999999,-86.823279999999997,,
1972,3172,Arkadelphia Rd & 11th Court (Chevron),,33.522829999999999,-86.84966,,
1974,3173,3rd Avenue & 19th Street North,,33.515819999999998,-86.807699999999997,,
2038,3238,30th St N and 41st Ct N,,33.565739000000001,-86.809303999999997,,
2039,3239,Brookwood Hospital IB,,33.463329999999999,-86.775727000000003,,
2041,3241,Aloft Homewood,,33.479410999999999,-86.789576999999994,,
2042,3242,29th Ave S and 18th St S,,33.479664,-86.790966999999995,,
2043,3243,Avenue K and 18th St S,,33.434986000000002,-86.915930000000003,,
2044,3244,5730 Avenue K,,33.425142000000001,-86.922044,,
2045,3245,5500 Avenue K,,33.422795000000001,-86.923479,,
2046,3246,Ave K and 3rd Place Bessemer,,33.420645,-86.925122999999999,,
2047,3247,Goston Barber Shop,,33.423999000000002,-86.922543000000005,,
2048,3248,J&J Pharmacy,,33.432614999999998,-86.917820000000006,,
2049,3249,West Brownsville Park,,33.442805999999997,-86.909520999999998,,
2050,3250,MLK & 61st St Fairfield,,33.476461,-86.906351999999998,,
2051,3251,6610 MLK Dr,,33.471629,-86.910242999999994,,
2052,3252,MLK & Terrace Ct,,33.469586999999997,-86.914056000000002,,
2053,3253,5130 Bessemer Hwy,,33.443227,-86.931550000000001,,
2054,3254,5000 Bessemer Hwy,,33.441676000000001,-86.932758000000007,,
2055,3255,4500 Bessemer Hwy,,33.436073999999998,-86.937296000000003,,
2056,3256,717 66th St Ensley,,33.471769999999999,-86.909667999999996,,
2057,3257,MLK & 61st St Fairfield IB,,33.476283000000002,-86.906345999999999,,
2058,3258,Cherry Ave Citgo,,33.541469999999997,-86.871746000000002,,
2059,3259,901 Forestdale Blvd,,33.553193,-86.885097000000002,,
2060,3260,1421 Forestdale Blvd,,33.563797999999998,-86.894676000000004,,
2061,3261,Piggly Wiggly Forestdale,,33.569248000000002,-86.897988999999995,,
2062,3262,Arnett St Forestdale,,33.582138,-86.921623999999994,,
2063,3263,1984 Veterans Mem Dr,,33.572856000000002,-86.905924999999996,,
2064,3264,Walmart Forestdale,,33.580897,-86.923598999999996,,
2065,3265,Shell Station Forestdale,,33.568143999999997,-86.898470000000003,,
2066,3266,Los Rancheros Forestdale,,33.563166000000002,-86.894497000000001,,
2067,3267,Forestdale Square,,33.559063000000002,-86.891242000000005,,
2068,3268,Fresenius Kidney Care,,33.553936999999998,-86.886719999999997,,
2069,3269,North Pratt Chevron,,33.540213999999999,-86.870849000000007,,
2123,3324,Regions Bank Valley Rd,,33.479908000000002,-86.923980999999998,,
2125,3326,Dollar Tree Aronov Ave,,33.470897000000001,-86.920991000000001,,
2128,3329,Miles College,,33.480992999999998,-86.907053000000005,,
2133,3334,City Hall Fairfield,,33.490589,-86.915565999999998,,
2143,3071,Goldwire St and 2nd St SW,,33.495463000000001,-86.835285999999996,,
2144,3344,Tarrant City Shopping Center,,33.589961000000002,-86.766358999999994,,
2145,3345,Food Giant,,33.609650000000002,-86.963814999999997,,
2146,3346,Brooklere Pharmacy,,33.589478999999997,-86.936902000000003,,
2148,3348,38th St S & 8th Ave S,,33.515819,-86.774595000000005,,
2149,3349,38th St S and 37th St S,,33.517097,-86.774811,,
2150,3350,34th St S and Clairmont Ave,,33.513463000000002,-86.779722000000007,,
2151,3311,Ave F & 55th St,,33.483220000000003,-86.909349000000006,,
2152,3352,Myron Massey & 66th St,,33.472707999999997,-86.910191999999995,,
2153,3353,Myron Massey & 64th Street,,33.474235999999998,-86.909087,,
2154,3354,Court F & Jerry Coleman Street,,33.475532999999999,-86.909486999999999,,
2155,3355,Myron Massey Blvd & 61st St,,33.476790999999999,-86.907409000000001,,
2156,3356,AMAZON POWDER PLANT ROAD,,33.376122000000002,-87.011263,,
